KSL,Kassala Airport,SD,Kassala,medium_airport
KSM,St Mary's Airport,US,St Mary's,medium_airport
KSN,Kostanay West Airport,KZ,Kostanay,medium_airport
KSU,Kristiansund Airport (Kvernberget),NO,Kvernberget,medium_airport
KSY,Kars Airport,TR,Kars,medium_airport
KSZ,Kotlas Airport,RU,Kotlas,medium_airport
KTA,Karratha Airport,AU,Karratha,medium_airport
KTD,Kitadaito Airport,JP,Kitadaitōjima,medium_airport
KTE,Kerteh Airport,MY,Kerteh,medium_airport
KTG,Ketapang(Rahadi Usman) Airport,ID,Ketapang-Borneo Island,medium_airport
KTL,Kitale Airport,KE,Kitale,medium_airport
KTM,Tribhuvan International Airport,NP,Kathmandu,medium_airport
KTN,Ketchikan International Airport,US,Ketchikan,medium_airport
KTP,Tinson Pen Airport,JM,Tinson Pen,medium_airport
KTQ,Kitee Airport,FI,,medium_airport
KTR,Tindal Airport,AU,,medium_airport
KTT,Kittilä Airport,FI,Kittilä,medium_airport
KTU,Kota Airport,IN,Kota,medium_airport
KUA,Kuantan Airport,MY,Kuantan,medium_airport
KUH,Kushiro Airport,JP,Kushiro,medium_airport
KUM,Yakushima Airport,JP,Yakushima,medium_airport
KUN,Kaunas International Airport,LT,Kaunas,medium_airport
KUO,Kuopio Airport,FI,Kuopio / Siilinjärvi,medium_airport
KUT,Kopitnari Airport,GE,Kutaisi,medium_airport
KUU,Kullu Manali Airport,IN,,medium_airport
KVA,Alexander the Great International Airport,GR,Kavala,medium_airport
KVB,Skövde Airport,SE,Skövde,medium_airport
KVD,Ganja Airport,AZ,Ganja,medium_airport
KVG,Kavieng Airport,PG,Kavieng,medium_airport
KVL,Kivalina Airport,US,Kivalina,medium_airport
KVX,Pobedilovo Airport,RU,Kirov,medium_airport
KWA,Bucholz Army Air Field,MH,Kwajalein,medium_airport
KWG,Kryvyi Rih International Airport,UA,Kryvyi Rih,medium_airport
KWJ,Gwangju Airport,KR,Gwangju,medium_airport
KWM,Kowanyama Airport,AU,Kowanyama,medium_airport
KWY,Kiwayu Airport,KE,Kiwayu,medium_airport
KWZ,Kolwezi Airport,CD,,medium_airport
KXE,P C Pelser Airport,ZA,Klerksdorp,medium_airport
KXK,Komsomolsk-on-Amur Airport,RU,Komsomolsk-on-Amur,medium_airport
KYA,Konya Airport,TR,Konya,medium_airport
KYD,Lanyu Airport,TW,Orchid Island,medium_airport
KYE,Rene Mouawad Air Base,LB,Tripoli,medium_airport
KYP,Kyaukpyu Airport,MM,Kyaukpyu,medium_airport
KYS,Kayes Dag Dag Airport,ML,,medium_airport
KYZ,Kyzyl Airport,RU,Kyzyl,medium_airport
KZC,Kampong Chhnang Airport,KH,Kampong Chhnang,medium_airport
KZI,Filippos Airport,GR,Kozani,medium_airport
LAD,Quatro de Fevereiro Airport,AO,Luanda,medium_airport
LAE,Nadzab Airport,PG,Lae,medium_airport
LAF,Purdue University Airport,US,Lafayette,medium_airport
LAI,Lannion-Côte de Granit Airport,FR,Lannion,medium_airport
LAJ,Lages Airport,BR,Lages,medium_airport
LAK,Aklavik/Freddie Carmichael Airport,CA,Aklavik,medium_airport
LAL,Lakeland Linder Regional Airport,US,Lakeland,medium_airport
LAN,Capital City Airport,US,Lansing,medium_airport
LAO,Laoag International Airport,PH,Laoag City,medium_airport
LAP,Manuel Márquez de León International Airport,MX,La Paz,medium_airport
LAQ,La Abraq Airport,LY,Al Bayda',medium_airport
LAR,Laramie Regional Airport,US,Laramie,medium_airport
LAU,Manda Airstrip,KE,Lamu,medium_airport
LAW,Lawton Fort Sill Regional Airport,US,Lawton,medium_airport
LAY,Ladysmith Airport,ZA,Ladysmith,medium_airport
LAZ,Bom Jesus da Lapa Airport,BR,Bom Jesus Da Lapa,medium_airport
LBC,Lübeck Blankensee Airport,DE,Lübeck,medium_airport
LBD,Khudzhand Airport,TJ,Khudzhand,medium_airport
LBE,Arnold Palmer Regional Airport,US,Latrobe,medium_airport
LBF,North Platte Regional Airport Lee Bird Field,US,North Platte,medium_airport
LBG,Paris-Le Bourget Airport,FR,Paris,medium_airport
LBI,Albi-Le Séquestre Airport,FR,Albi/Le Séquestre,medium_airport
LBL,Liberal Mid-America Regional Airport,US,Liberal,medium_airport
LBQ,Lambarene Airport,GA,Lambarene,medium_airport
LBS,Labasa Airport,FJ,,medium_airport
LBT,Lumberton Regional Airport,US,Lumberton,medium_airport
LBU,Labuan Airport,MY,Labuan,medium_airport
LBV,Libreville Leon M'ba International Airport,GA,Libreville,medium_airport
LBX,Lubang Airport,PH,,medium_airport
LBY,La Baule-Escoublac Airport,FR,La Baule-Escoublac,medium_airport
LCC,Lecce Galatina Air Base,IT,,medium_airport
LCE,Goloson International Airport,HN,La Ceiba,medium_airport
LCG,A Coruña Airport,ES,Culleredo,medium_airport
LCH,Lake Charles Regional Airport,US,Lake Charles,medium_airport
LCJ,Łódź Władysław Reymont Airport,PL,Łódź,medium_airport
LCL,La Coloma Airport,CU,Pinar del Rio,medium_airport
LCX,Longyan Guanzhishan Airport,CN,Longyan,medium_airport
LCY,London City Airport,GB,London,medium_airport
LDB,Governador José Richa Airport,BR,Londrina,medium_airport
LDE,Tarbes-Lourdes-Pyrénées Airport,FR,Tarbes/Lourdes/Pyrénées,medium_airport
LDS,Lindu Airport,CN,Yichun,medium_airport
LDU,Lahad Datu Airport,MY,Lahad Datu,medium_airport
LDV,Landivisiau Air Base,FR,Landivisiau,medium_airport
LDY,City of Derry Airport,GB,Derry,medium_airport
LEA,Learmonth Airport,AU,Exmouth,medium_airport
LEB,Lebanon Municipal Airport,US,Lebanon,medium_airport
LEE,Leesburg International Airport,US,Leesburg,medium_airport
LEH,Le Havre Octeville Airport,FR,Le Havre/Octeville,medium_airport
LEI,Almería International Airport,ES,Almería,medium_airport
LEN,Leon Airport,ES,León,medium_airport
LEQ,Land's End Airport,GB,Land's End,medium_airport
LER,Leinster Airport,AU,,medium_airport
LET,Alfredo Vásquez Cobo International Airport,CO,Leticia,medium_airport
LEY,Lelystad Airport,NL,Lelystad,medium_airport
LFK,Angelina County Airport,US,Lufkin,medium_airport
LFQ,Linfen Qiaoli Airport,CN,Linfen,medium_airport
LFR,La Fria Airport,VE,,medium_airport
LFW,Lomé-Tokoin Airport,TG,Lomé,medium_airport
LGB,Long Beach /Daugherty Field/ Airport,US,Long Beach,medium_airport
LGH,Leigh Creek Airport,AU,,medium_airport
LGI,Deadman's Cay Airport,BS,Deadman's Cay,medium_airport
LGK,Langkawi International Airport,MY,Langkawi,medium_airport
LGP,Legazpi City International Airport,PH,Legazpi City,medium_airport
LGR,Cochrane Airport,CL,Cochrane,medium_airport
LGS,Comodoro D.R. Salomón Airport,AR,Malargue,medium_airport
LGU,Logan-Cache Airport,US,Logan,medium_airport
LHA,Lahr Airport,DE,,medium_airport
LHE,Alama Iqbal International Airport,PK,Lahore,medium_airport
LHG,Lightning Ridge Airport,AU,,medium_airport
LHK,Guangzhou MR Air Base,CN,Guanghua,medium_airport
LHS,Las Heras Airport,AR,Las Heras,medium_airport
LHW,Lanzhou Zhongchuan Airport,CN,Lanzhou,medium_airport
LIF,Lifou Airport,NC,Lifou,medium_airport
LIG,Limoges Airport,FR,Limoges/Bellegarde,medium_airport
LIH,Lihue Airport,US,Lihue,medium_airport
LIL,Lille-Lesquin Airport,FR,Lille/Lesquin,medium_airport
LIO,Limon International Airport,CR,Puerto Limon,medium_airport
LIP,Lins Airport,BR,Lins,medium_airport
LIQ,Lisala Airport,CD,,medium_airport
LIW,Loikaw Airport,MM,Loikaw,medium_airport
LJG,Lijiang Airport,CN,Lijiang,medium_airport
LJN,Texas Gulf Coast Regional Airport,US,Angleton/Lake Jackson,medium_airport
LKG,Lokichoggio Airport,KE,Lokichoggio,medium_airport
LKL,Banak Airport,NO,Lakselv,medium_airport
LKN,Leknes Airport,NO,Leknes,medium_airport
LKO,Chaudhary Charan Singh International Airport,IN,Lucknow,medium_airport
LKY,Lake Manyara Airport,TZ,Lake Manyara National Park,medium_airport
LLE,Riverside Airport,ZA,Malelane,medium_airport
LLF,Lingling Airport,CN,Yongzhou,medium_airport
LLV,Lüliang Airport,CN,Lüliang,medium_airport
LLW,Lilongwe International Airport,MW,Lilongwe,medium_airport
LME,Le Mans-Arnage Airport,FR,Le Mans/Arnage,medium_airport
LMM,Valle del Fuerte International Airport,MX,Los Mochis,medium_airport
LMN,Limbang Airport,MY,Limbang,medium_airport
LMO,RAF Lossiemouth,GB,Lossiemouth,medium_airport
LMP,Lampedusa Airport,IT,Lampedusa,medium_airport
LMQ,Marsa Brega Airport,LY,,medium_airport
LMR,Lime Acres Finsch Mine Airport,ZA,Lime Acres,medium_airport
LMT,Crater Lake-Klamath Regional Airport,US,Klamath Falls,medium_airport
LND,Hunt Field,US,Lander,medium_airport
LNJ,Lintsang Airfield,CN,Lincang,medium_airport
LNK,Lincoln Airport,US,Lincoln,medium_airport
LNL,Longnan Chengzhou Airport,CN,Longnan,medium_airport
LNO,Leonora Airport,AU,Leonora,medium_airport
LNS,Lancaster Airport,US,Lancaster,medium_airport
LNX,Smolensk North Airport,RU,Smolensk,medium_airport
LNY,Lanai Airport,US,Lanai City,medium_airport
LNZ,Linz Hörsching Airport,AT,Linz,medium_airport
LOE,Loei Airport,TH,,medium_airport
LOK,Lodwar Airport,KE,Lodwar,medium_airport
LOL,Derby Field,US,Lovelock,medium_airport
LOO,Laghouat Airport,DZ,Laghouat,medium_airport
LOP,Lombok International Airport,ID,Mataram,medium_airport
LOU,Bowman Field,US,Louisville,medium_airport
LOV,Monclova International Airport,MX,,medium_airport
LOZ,London-Corbin Airport/Magee Field,US,London,medium_airport
LPB,El Alto International Airport,BO,La Paz / El Alto,medium_airport
LPF,Liupanshui Yuezhao Airport,CN,Liupanshui,medium_airport
LPG,La Plata Airport,AR,La Plata,medium_airport
LPI,Linköping City Airport,SE,Linköping,medium_airport
LPK,Lipetsk Airport,RU,Lipetsk,medium_airport
LPP,Lappeenranta Airport,FI,Lappeenranta,medium_airport
LPQ,Luang Phabang International Airport,LA,Luang Phabang,medium_airport
LPT,Lampang Airport,TH,,medium_airport
LPX,Liepāja International Airport,LV,Liepāja,medium_airport
LPY,Le Puy-Loudes Airport,FR,Le Puy/Loudes,medium_airport
LRD,Laredo International Airport,US,Laredo,medium_airport
LRE,Longreach Airport,AU,Longreach,medium_airport
LRF,Little Rock Air Force Base,US,Jacksonville,medium_airport
LRH,La Rochelle-Île de Ré Airport,FR,La Rochelle/Île de Ré,medium_airport
LRL,Niamtougou International Airport,TG,Niamtougou,medium_airport
LRM,Casa De Campo International Airport,DO,La Romana,medium_airport
LRR,Lar Airport,IR,Lar,medium_airport
LRT,Lorient South Brittany (Bretagne Sud) Airport,FR,Lorient/Lann/Bihoué,medium_airport
LRU,Las Cruces International Airport,US,Las Cruces,medium_airport
LSC,La Florida Airport,CL,La Serena-Coquimbo,medium_airport
LSE,La Crosse Municipal Airport,US,La Crosse,medium_airport
LSF,Lawson Army Air Field (Fort Benning),US,Fort Benning(Columbus),medium_airport
LSH,Lashio Airport,MM,Lashio,medium_airport
LSI,Sumburgh Airport,GB,Lerwick,medium_airport
LSL,Los Chiles Airport,CR,Los Chiles,medium_airport
LSP,Josefa Camejo International Airport,VE,Paraguaná,medium_airport
LST,Launceston Airport,AU,Launceston,medium_airport
LSV,Nellis Air Force Base,US,Las Vegas,medium_airport
LSX,Lhok Sukon Airport,ID,Lhok Sukon-Sumatra Island,medium_airport
LSY,Lismore Airport,AU,Lismore,medium_airport
LTA,Tzaneen Airport,ZA,Tzaneen,medium_airport
LTD,Ghadames East Airport,LY,Ghadames,medium_airport
LTI,Altai Airport,MN,Altai,medium_airport
LTM,Lethem Airport,GY,Lethem,medium_airport
LTO,Loreto International Airport,MX,Loreto,medium_airport
LTQ,Le Touquet-Côte d'Opale Airport,FR,Le Touquet-Paris-Plage,medium_airport
LTU,Murod Kond Airport,IN,Latur,medium_airport
LUD,Luderitz Airport,NA,Luderitz,medium_airport
LUG,Lugano Airport,CH,Lugano,medium_airport
LUH,Ludhiana Airport,IN,,medium_airport
LUK,Cincinnati Municipal Airport Lunken Field,US,Cincinnati,medium_airport
LUM,Mangshi Airport,CN,Luxi,medium_airport
LUO,Luena Airport,AO,Luena,medium_airport
LUQ,Brigadier Mayor D Cesar Raul Ojeda Airport,AR,San Luis,medium_airport
LUR,Cape Lisburne LRRS Airport,US,Cape Lisburne,medium_airport
LUV,Dumatumbun Airport,ID,Langgur-Seram Island,medium_airport
LUW,Syukuran Aminuddin Amir Airport,ID,Luwok - Celebes Island,medium_airport
LUZ,Lublin Airport,PL,Lublin,medium_airport
LVA,Laval-Entrammes Airport,FR,Laval/Entrammes,medium_airport
LVI,Livingstone Airport,ZM,Livingstone,medium_airport
LVM,Mission Field,US,Livingston,medium_airport
LVP,Lavan Island Airport,IR,,medium_airport
LVS,Las Vegas Municipal Airport,US,Las Vegas,medium_airport
LWB,Greenbrier Valley Airport,US,Lewisburg,medium_airport
LWM,Lawrence Municipal Airport,US,Lawrence,medium_airport
LWN,Gyumri Shirak Airport,AM,Gyumri,medium_airport
LWO,Lviv International Airport,UA,Lviv,medium_airport
LWR,Leeuwarden Air Base,NL,Leeuwarden,medium_airport
LWS,Lewiston Nez Perce County Airport,US,Lewiston,medium_airport
LWT,Lewistown Municipal Airport,US,Lewistown,medium_airport
LXA,Lhasa Gonggar Airport,CN,Lhasa,medium_airport
LYB,Edward Bodden Airfield,KY,Little Cayman,medium_airport
LYC,Lycksele Airport,SE,,medium_airport
LYH,Lynchburg Regional Preston Glenn Field,US,Lynchburg,medium_airport
LYN,Lyon-Bron Airport,FR,Lyon/Bron,medium_airport
LYP,Faisalabad International Airport,PK,Faisalabad,medium_airport
LYR,"Svalbard Airport, Longyear",NO,Longyearbyen,medium_airport
LYU,Ely Municipal Airport,US,Ely,medium_airport
LYX,Lydd Airport,GB,"Lydd, Ashford",medium_airport
LZC,Lázaro Cárdenas Airport,MX,Lázaro Cárdenas,medium_airport
LZH,Liuzhou Bailian Airport,CN,Liuzhou,medium_airport
LZN,Matsu Nangan Airport,TW,Nangang Island,medium_airport
LZY,Nyingchi Airport,CN,Nyingchi,medium_airport
MAB,João Correa da Rocha Airport,BR,Marabá,medium_airport
MAF,Midland International Airport,US,Midland,medium_airport
MAG,Madang Airport,PG,Madang,medium_airport
MAH,Menorca Airport,ES,Menorca Island,medium_airport
MAI,Mangochi Airport,MW,Mangochi,medium_airport
MAJ,Marshall Islands International Airport,MH,Majuro Atoll,medium_airport
MAK,Malakal Airport,SS,Malakal,medium_airport
MAM,General Servando Canales International Airport,MX,Matamoros,medium_airport
MAO,Eduardo Gomes International Airport,BR,Manaus,medium_airport
MAQ,Mae Sot Airport,TH,,medium_airport
MAR,La Chinita International Airport,VE,Maracaibo,medium_airport
MAS,Momote Airport,PG,Manus Island,medium_airport
MAU,Maupiti Airport,PF,,medium_airport
MAX,Ouro Sogui Airport,SN,Matam,medium_airport
MAY,Clarence A. Bain Airport,BS,Mangrove Cay,medium_airport
MAZ,Eugenio Maria De Hostos Airport,PR,Mayaguez,medium_airport
MBD,Mmabatho International Airport,ZA,Mafeking,medium_airport
MBE,Monbetsu Airport,JP,Monbetsu,medium_airport
MBG,Mobridge Municipal Airport,US,Mobridge,medium_airport
MBI,Songwe Airport,TZ,Mbeya,medium_airport
MBJ,Sangster International Airport,JM,Montego Bay,medium_airport
MBO,Mamburao Airport,PH,,medium_airport
MBT,Moises R. Espinosa Airport,PH,Masbate,medium_airport
MBW,Melbourne Moorabbin Airport,AU,Melbourne,medium_airport
MBX,Maribor Airport,SI,,medium_airport
MCB,Mc Comb/Pike County Airport/John E Lewis Field,US,Mc Comb,medium_airport
MCC,Mc Clellan Airfield,US,Sacramento,medium_airport
MCE,Merced Regional Macready Field,US,Merced,medium_airport
MCG,McGrath Airport,US,McGrath,medium_airport
MCH,General Manuel Serrano Airport,EC,Machala,medium_airport
MCJ,Jorge Isaac Airport,CO,La Mina-Maicao,medium_airport
MCK,Mc Cook Ben Nelson Regional Airport,US,Mc Cook,medium_airport
MCN,Middle Georgia Regional Airport,US,Macon,medium_airport
MCP,Alberto Alcolumbre Airport,BR,Macapá,medium_airport
MCS,Monte Caseros Airport,AR,Monte Caseros,medium_airport
MCU,Montluçon-Guéret Airport,FR,Montluçon/Guéret,medium_airport
MCW,Mason City Municipal Airport,US,Mason City,medium_airport
MCX,Uytash Airport,RU,Makhachkala,medium_airport
MCY,Sunshine Coast Airport,AU,Maroochydore,medium_airport
MCZ,Zumbi dos Palmares Airport,BR,Maceió,medium_airport
MDC,Sam Ratulangi Airport,ID,Manado-Celebes Island,medium_airport
MDE,Jose Maria Córdova International Airport,CO,Medellín,medium_airport
MDG,Mudanjiang Hailang International Airport,CN,Mudanjiang,medium_airport
MDH,Southern Illinois Airport,US,Carbondale/Murphysboro,medium_airport
MDI,Makurdi Airport,NG,Makurdi,medium_airport
MDK,Mbandaka Airport,CD,Mbandaka,medium_airport
MDQ,Ástor Piazzola International Airport,AR,Mar del Plata,medium_airport
MDT,Harrisburg International Airport,US,Harrisburg,medium_airport
MDU,Mendi Airport,PG,Mendi,medium_airport
MDY,Henderson Field,UM,Sand Island,medium_airport
MDZ,El Plumerillo Airport,AR,Mendoza,medium_airport
MEA,Macaé Airport,BR,Macaé,medium_airport
MEB,Melbourne Essendon Airport,AU,,medium_airport
MEC,Eloy Alfaro International Airport,EC,Manta,medium_airport
MEE,Maré Airport,NC,Maré,medium_airport
MEG,Malanje Airport,AO,Malanje,medium_airport
MEH,Mehamn Airport,NO,Mehamn,medium_airport
MEI,Key Field,US,Meridian,medium_airport
MEK,Bassatine Airport,MA,Meknes,medium_airport
MEN,Mende-Brenoux Airport,FR,Mende/Brénoux,medium_airport
MER,Castle Airport,US,Merced,medium_airport
MES,Soewondo Air Force Base,ID,Medan-Sumatra Island,medium_airport
MEU,Monte Dourado Airport,BR,Almeirim,medium_airport
MFD,Mansfield Lahm Regional Airport,US,Mansfield,medium_airport
MFE,Mc Allen Miller International Airport,US,Mc Allen,medium_airport
MFG,Muzaffarabad Airport,PK,Muzaffarabad,medium_airport
MFK,Matsu Beigan Airport,TW,Beigan Island,medium_airport
MFQ,Maradi Airport,NE,Maradi,medium_airport
MFR,Rogue Valley International Medford Airport,US,Medford,medium_airport
MFU,Mfuwe Airport,ZM,Mfuwe,medium_airport
MGA,Augusto C. Sandino (Managua) International Airport,NI,Managua,medium_airport
MGB,Mount Gambier Airport,AU,,medium_airport
MGF,Regional de Maringá - Sílvio Nane Junior Airport,BR,Maringá,medium_airport
MGH,Margate Airport,ZA,Margate,medium_airport
MGL,Mönchengladbach Airport,DE,Mönchengladbach,medium_airport
MGN,Baracoa Airport,CO,Magangué,medium_airport
MGQ,Aden Adde International Airport,SO,Mogadishu,medium_airport
MGW,Morgantown Municipal Walter L. Bill Hart Field,US,Morgantown,medium_airport
MGZ,Myeik Airport,MM,Mkeik,medium_airport
MHG,Mannheim-City Airport,DE,Mannheim,medium_airport
MHH,Leonard M Thompson International Airport,BS,Marsh Harbour,medium_airport
MHK,Manhattan Regional Airport,US,Manhattan,medium_airport
MHQ,Mariehamn Airport,FI,,medium_airport
MHR,Sacramento Mather Airport,US,Sacramento,medium_airport
MHT,Manchester-Boston Regional Airport,US,Manchester,medium_airport
MHU,Mount Hotham Airport,AU,Mount Hotham,medium_airport
MIB,Minot Air Force Base,US,Minot,medium_airport
MID,Licenciado Manuel Crescencio Rejon Int Airport,MX,Mérida,medium_airport
MIE,Delaware County Johnson Field,US,Muncie,medium_airport
MIG,Mianyang Airport,CN,Mianyang,medium_airport
MII,Frank Miloye Milenkowichi–Marília State Airport,BR,Marília,medium_airport
MIK,Mikkeli Airport,FI,Mikkeli,medium_airport
MIM,Merimbula Airport,AU,Merimbula,medium_airport
MIP,Ramon Air Base,IL,Beersheba,medium_airport
MIR,Monastir Habib Bourguiba International Airport,TN,Monastir,medium_airport
MIU,Maiduguri International Airport,NG,Maiduguri,medium_airport
MIV,Millville Municipal Airport,US,Millville,medium_airport
MJC,Man Airport,CI,,medium_airport
MJD,Moenjodaro Airport,PK,Moenjodaro,medium_airport
MJF,Mosjøen Airport (Kjærstad),NO,,medium_airport
MJI,Mitiga Airport,LY,Tripoli,medium_airport
MJK,Shark Bay Airport,AU,Denham,medium_airport
MJL,Mouilla Ville Airport,GA,Mouila,medium_airport
MJM,Mbuji Mayi Airport,CD,Mbuji Mayi,medium_airport
MJN,Amborovy Airport,MG,,medium_airport
MJT,Mytilene International Airport,GR,Mytilene,medium_airport
MJV,San Javier Airport,ES,San Javier,medium_airport
MJZ,Mirny Airport,RU,Mirny,medium_airport
MKC,Charles B. Wheeler Downtown Airport,US,Kansas City,medium_airport
MKK,Molokai Airport,US,Kaunakakai,medium_airport
MKL,Mc Kellar Sipes Regional Airport,US,Jackson,medium_airport
MKP,Makemo Airport,PF,,medium_airport
MKQ,Mopah Airport,ID,Merauke-Papua Island,medium_airport
MKR,Meekatharra Airport,AU,,medium_airport
MKU,Makokou Airport,GA,Makokou,medium_airport
MKW,Rendani Airport,ID,Manokwari-Papua Island,medium_airport
MKY,Mackay Airport,AU,Mackay,medium_airport
MKZ,Malacca Airport,MY,Malacca,medium_airport
MLB,Melbourne International Airport,US,Melbourne,medium_airport
MLC,Mc Alester Regional Airport,US,Mc Alester,medium_airport
MLL,Marshall Don Hunter Sr Airport,US,Marshall,medium_airport
MLM,General Francisco J. Mujica International Airport,MX,Morelia,medium_airport
MLN,Melilla Airport,ES,Melilla,medium_airport
MLS,Frank Wiley Field,US,Miles City,medium_airport
MLW,Spriggs Payne Airport,LR,Monrovia,medium_airport
MLX,Malatya Erhaç Airport,TR,Malatya,medium_airport
MMB,Memanbetsu Airport,JP,Ōzora,medium_airport
MMD,Minami-Daito Airport,JP,Minamidaitō,medium_airport
MME,Durham Tees Valley Airport,GB,Durham,medium_airport
MMG,Mount Magnet Airport,AU,,medium_airport
MMJ,Matsumoto Airport,JP,Matsumoto,medium_airport
MMK,Murmansk Airport,RU,Murmansk,medium_airport
MMO,Maio Airport,CV,Vila do Maio,medium_airport
MMT,Mc Entire Joint National Guard Base,US,Eastover,medium_airport
MMU,Morristown Municipal Airport,US,Morristown,medium_airport
MMY,Miyako Airport,JP,Miyako City,medium_airport
MMZ,Maimana Airport,AF,,medium_airport
MNG,Maningrida Airport,AU,Maningrida,medium_airport
MNI,John A. Osborne Airport,MS,Gerald's Park,medium_airport
MNJ,Mananjary Airport,MG,,medium_airport
MNR,Mongu Airport,ZM,Mongu,medium_airport
MNX,Manicoré Airport,BR,Manicoré,medium_airport
MOA,Orestes Acosta Airport,CU,Moa,medium_airport
MOC,Mário Ribeiro Airport,BR,Montes Claros,medium_airport
MOD,Modesto City Co-Harry Sham Field,US,Modesto,medium_airport
MOE,Momeik Airport,MM,,medium_airport
MOG,Mong Hsat Airport,MM,Mong Hsat,medium_airport
MOL,Molde Airport,NO,Årø,medium_airport
MON,Mount Cook Airport,NZ,,medium_airport
MOQ,Morondava Airport,MG,,medium_airport
MOT,Minot International Airport,US,Minot,medium_airport
MOV,Moranbah Airport,AU,Moranbah,medium_airport
MOZ,Moorea Airport,PF,,medium_airport
MPH,Godofredo P. Ramos Airport,PH,Malay,medium_airport
MPL,Montpellier-Méditerranée Airport,FR,Montpellier/Méditerranée,medium_airport
MPM,Maputo Airport,MZ,Maputo,medium_airport
MPN,Mount Pleasant Airport,FK,Mount Pleasant,medium_airport
MPV,Edward F Knapp State Airport,US,Barre/Montpelier,medium_airport
MPW,Mariupol International Airport,UA,Mariupol,medium_airport
MQC,Miquelon Airport,PM,Miquelon,medium_airport
MQF,Magnitogorsk International Airport,RU,Magnitogorsk,medium_airport
MQH,Minaçu Airport,BR,Minaçu,medium_airport
MQJ,Moma Airport,RU,Honuu,medium_airport
MQL,Mildura Airport,AU,Mildura,medium_airport
MQM,Mardin Airport,TR,Mardin,medium_airport
MQN,"Mo i Rana Airport, Røssvoll",NO,Mo i Rana,medium_airport
MQP,Kruger Mpumalanga International Airport,ZA,Mpumalanga,medium_airport
MQQ,Moundou Airport,TD,,medium_airport
MQS,Mustique Airport,VC,Mustique Island,medium_airport
MQT,Sawyer International Airport,US,Marquette,medium_airport
MQU,Mariquita Airport,CO,Mariquita,medium_airport
MQX,Mekele Airport,ET,,medium_airport
MQY,Smyrna Airport,US,Smyrna,medium_airport
MRB,Eastern WV Regional Airport/Shepherd Field,US,Martinsburg,medium_airport
MRD,Alberto Carnevalli Airport,VE,Mérida,medium_airport
MRE,Mara Serena Lodge Airstrip,KE,Masai Mara,medium_airport
MRG,Mareeba Airport,AU,,medium_airport
MRI,Merrill Field,US,Anchorage,medium_airport
MRO,Hood Airport,NZ,Masterton,medium_airport
MRQ,Marinduque Airport,PH,Gasan,medium_airport
MRR,Jose Maria Velasco Ibarra Airport,EC,Macará,medium_airport
MRU,Sir Seewoosagur Ramgoolam International Airport,MU,Port Louis,medium_airport
MRV,Mineralnyye Vody Airport,RU,Mineralnyye Vody,medium_airport
MRW,Lolland Falster Maribo Airport,DK,Lolland Falster / Maribo,medium_airport
MRX,Mahshahr Airport,IR,,medium_airport
MRY,Monterey Peninsula Airport,US,Monterey,medium_airport
MRZ,Moree Airport,AU,Moree,medium_airport
MSA,Muskrat Dam Airport,CA,Muskrat Dam,medium_airport
MSH,Masirah Air Base,OM,Masirah,medium_airport
MSJ,Misawa Air Base,JP,Misawa,medium_airport
MSL,Northwest Alabama Regional Airport,US,Muscle Shoals,medium_airport
MSO,Missoula International Airport,US,Missoula,medium_airport
MSR,Muş Airport,TR,Muş,medium_airport
MSS,Massena International Richards Field,US,Massena,medium_airport
MSU,Moshoeshoe I International Airport,LS,Maseru,medium_airport
MSW,Massawa International Airport,ER,Massawa,medium_airport
MSZ,Namibe Airport,AO,Namibe,medium_airport
MTC,Selfridge Air National Guard Base Airport,US,Mount Clemens,medium_airport
MTH,The Florida Keys Marathon Airport,US,Marathon,medium_airport
MTJ,Montrose Regional Airport,US,Montrose,medium_airport
MTN,Martin State Airport,US,Baltimore,medium_airport
MTR,Los Garzones Airport,CO,Montería,medium_airport
MTS,Matsapha Airport,SZ,Manzini,medium_airport
MTT,Minatitlán/Coatzacoalcos National Airport,MX,Minatitlán,medium_airport
MTZ,Bar Yehuda Airfield,IL,Masada,medium_airport
MUA,Munda Airport,SB,,medium_airport
MUB,Maun Airport,BW,Maun,medium_airport
MUD,Mueda Airport,MZ,Mueda,medium_airport
MUE,Waimea Kohala Airport,US,Kamuela,medium_airport
MUH,Mersa Matruh Airport,EG,Mersa Matruh,medium_airport
MUN,Maturín Airport,VE,,medium_airport
MUR,Marudi Airport,MY,Marudi,medium_airport
MUW,Ghriss Airport,DZ,,medium_airport
MUX,Multan International Airport,PK,Multan,medium_airport
MVB,M'Vengue El Hadj Omar Bongo Ondimba International Airport,GA,Franceville,medium_airport
MVF,Dix-Sept Rosado Airport,BR,Mossoró,medium_airport
MVP,Fabio Alberto Leon Bentley Airport,CO,Mitú,medium_airport
MVQ,Mogilev Airport,BY,Mogilev,medium_airport
MVR,Salak Airport,CM,Maroua,medium_airport
MVT,Mataiva Airport,PF,,medium_airport
MVZ,Masvingo International Airport,ZW,Masvingo,medium_airport
MWD,Mianwali Air Base,PK,Mianwali,medium_airport
MWE,Merowe New Airport,SD,Merowe,medium_airport
MWH,Grant County International Airport,US,Moses Lake,medium_airport
MWZ,Mwanza Airport,TZ,Mwanza,medium_airport
MXF,Maxwell Air Force Base,US,Montgomery,medium_airport
MXI,Mati National Airport,PH,Mati,medium_airport
MXJ,Minna Airport,NG,Minna,medium_airport
MXL,General Rodolfo Sánchez Taboada International Airport,MX,Mexicali,medium_airport
